用户id	投资金额	性别	首投距今时间（天）	最近一次投资距今时间（天）	本月是否有大额回款	是否访问7天内注册	是否注册7天内充值	首投距注册时长（天）	年龄_(0,14]	年龄_(14,35]	年龄_(35,60]	年龄_(60,∞]	手机城市_一线	手机城市_三线	手机城市_二线	手机城市_五线	手机城市_四线	手机城市_超一线	手机城市_魔境	会员级别_普通会员	会员级别_白金用户	会员级别_钻石用户	最近一次登录设备_HUAWEI	最近一次登录设备_OPPO	最近一次登录设备_Samsung	最近一次登录设备_Xiaomi	最近一次登录设备_iPad	最近一次登录设备_iPhone	最近一次登录设备_其他手机	用户浏览产品期限倾向(月）_1-3	用户浏览产品期限倾向(月）_4-6	用户浏览产品期限倾向(月）_7-12	用户浏览产品利率倾向_(0,4%]	用户浏览产品利率倾向_(4%,5.5%]	用户浏览产品利率倾向_(5.5%,6%]	用户浏览产品利率倾向_(6%,7.5%]	用户浏览产品利率倾向_7%以上
f99250bdf9e109ffc70788cf919f6bee	14400.0	1	14.0	1.0	0	0	1	22.0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1
ede275cd220354e104e7fc5abc266f2c	21600.0	1	3.0	0.0	1	0	1	277.0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
996bdeec3cb36e1b6552153615989233	36000.0	1	14.0	0.0	1	0	0	3.0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0
e0d89396507fc8248140b348d2dbec8a	36000.0	0	9.0	0.0	0	0	1	67.0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
91a4c289cba2d914d67db6721e732726	21600.0	1	9.0	0.0	0	0	0	1.0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
57cc1aa9f62a594c0bde33154694c6e1	360000.0	1	4.0	0.0	0	0	0	0.0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
89da2a7c4005906d6c18e350827dbf7c	108000.0	0	2.0	0.0	0	0	0	0.0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
d20da1a8ce341aa0ce5ad1c785458255	72000.0	1	6.0	1.0	0	0	0	6.0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
c3232d87862d1ea6c5e23617c354816b	29850.84	1	11.0	0.0	1	0	1	11.0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
93f3a97b702c4fdb8a6b6f940231c8ff	7200.0	1	20.0	1.0	1	0	0	5.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
15a0734df506346cb7e854e74a4903f5	72720.0	0	16.0	0.0	1	0	0	1.0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0
80b53b8bead9296fd95eded65ac83f0d	172800.0	1	6.0	0.0	0	0	0	0.0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0
01451c18240dd1c2ee319c7dc1bb5ad1	57600.0	1	8.0	1.0	0	0	0	5.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0
f558aaf22e4b5103b4766dfc76424789	21600.0	0	9.0	0.0	0	0	0	1.0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0
fe47b5f945c555d482adceb52c28539c	93600.0	0	9.0	1.0	1	0	0	6.0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
6a7918109f00ea0fbbc6c7c4faff2eb4	72000.0	1	1.0	1.0	1	0	0	4.0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
cc1567211e43df30b65043b7b2b4196c	144000.0	0	10.0	0.0	0	0	1	23.0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
6649fa98bcaca8f065dbfa364ca3918d	180000.0	1	8.0	0.0	0	0	0	0.0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
75373b207704a308218006171f38e2ba	21600.0	1	6.0	0.0	1	0	0	3.0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
a1730c6a2759853a1ad905241652f2fc	64800.0	1	1.0	0.0	0	0	1	342.0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
500ac035aa40412e6583528db23b5d5a	7200.0	1	11.0	0.0	1	0	0	0.0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
b57127276136d34339ed9de3d417a6cc	57600.0	0	1.0	0.0	0	0	0	5.0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
422b9489b992fc233e9768d9ba3a0fc1	72000.0	1	1.0	0.0	0	0	0	0.0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
caa3e574688cb9d633881a6ad5f0ecae	14400.0	0	2.0	0.0	0	0	1	242.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0
0060772cfd069274ece5eff1ba8e24c6	108720.0	0	3.0	0.0	1	0	1	358.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
494388ec6eab7eade8c82b8c48aa75bc	7200.0	1	2.0	0.0	0	0	0	1.0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
ef8a36090d538c75f448a0e8a81e587b	72000.0	1	5.0	0.0	0	0	1	41.0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
617778f87a0a087611728c138e57b14c	1699200.0	0	21.0	1.0	0	0	1	29.0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
2ce63ac99e451e4ca52373c588f4509d	360000.0	1	1.0	1.0	0	0	0	0.0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
8378872a551b83e66f7f5573c0c24120	889255.08	0	7.0	0.0	1	0	0	1.0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
128295a256ad28b0e7cd03d02cff8fa2	7200.0	0	6.0	0.0	0	0	0	0.0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
f18e5869f7db65428e62be1e4bad7614	144000.0	0	9.0	1.0	0	0	0	0.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
147dfa672491bb605f9457c568701027	36000.0	0	1.0	1.0	0	0	0	0.0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
f82f30ab51c24c1699992caca456238b	35994.024	1	1.0	1.0	0	0	0	0.0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0
6bf51a99126593cecc830332d767d72f	93600.0	0	10.0	1.0	0	0	0	0.0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0
d1ab0e8916e571482bcea5a636fb0875	792000.0	0	13.0	0.0	1	0	1	8.0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
1d95cbb5d5fad690a3dd9df87d11f5dd	72000.0	1	1.0	1.0	0	0	0	0.0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
af5d90e4fb70aeec9b17f1fb2d7ab403	115200.0	0	8.0	0.0	0	0	0	0.0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
30e70c853456f7d1837a4d568a492af3	36000.0	1	16.0	2.0	0	0	1	9.0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
b7837aad9d880be812389e1ac53a7b4a	36000.0	1	4.0	0.0	1	0	0	1.0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
57a64a37d92a276d39017ae66bd94177	720.0	0	3.0	0.0	1	0	0	0.0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
ef9c84ac8c125449e80f019478fe1249	252000.0	1	18.0	1.0	0	0	0	1.0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1
24e79ab9c8bd411c0d179d3dce53b4bb	72000.0	1	12.0	0.0	1	0	0	3.0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
ba86611a5b2efef925c72d9ae7954d0a	360000.0	1	19.0	0.0	1	0	0	0.0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
89868c907e84df62377cb086004da836	72000.0	0	1.0	1.0	0	0	0	0.0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
aa83c17c8e411254752ffed794db5383	108000.0	1	14.0	1.0	0	0	0	1.0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
358654e9d852a222060d4de03dcdf3ee	360000.0	0	1.0	0.0	0	0	0	0.0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
dd8cd3ffc111a0533d3aa6d34c2be52a	7200.0	1	7.0	1.0	0	0	0	0.0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
f9b834f9c44db09d8961e2500584108a	72000.0	0	5.0	1.0	0	0	0	0.0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
3d135a6e3630e48e863eddc3b10ff5dd	108000.0	1	5.0	0.0	1	0	0	1.0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
9a0e42ef5a869ca1eb70a3315908dbea	36000.0	0	18.0	0.0	1	0	0	6.0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
3cb70e80aeb07084a0f81986c861738a	108000.0	0	13.0	0.0	1	0	1	245.0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
0204d8ffa7d4ce02aa5afb005b1843cb	36000.0	0	2.0	1.0	0	0	0	2.0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
aaab23561d1dcacce0ab9314d09fbd45	50400.0	0	8.0	1.0	0	0	0	1.0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
f39dcc42d8de86d17d539cbc117a6fa7	367200.0	1	2.0	0.0	0	0	0	7.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
5afb3666f66038119414d299cb2344ea	108000.0	1	23.0	0.0	1	0	0	9.0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
ca03301aa690b1d42d76398cd48d3b78	158400.0	1	23.0	0.0	1	0	0	14.0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
68baaf31df6269260cf80d10fed98e84	3600.0	1	20.0	1.0	0	0	0	9.0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
28112d4b6e8fb200827b8c69aa4eb6f2	7200.0	0	15.0	0.0	1	0	1	8.0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
010ccbe9fc31e07662e99c0ad45c20f6	72000.0	0	1.0	0.0	0	0	1	195.0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0
a367781f634d072156a4eae9b02d3576	7200.0	1	4.0	1.0	0	0	0	0.0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
8979dc5fd98a1aec3ccf7d34ac3ae5cb	252000.0	1	14.0	0.0	1	0	0	1.0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
687a4fa56ba8dfa22352e08eab2cacd2	36000.0	1	7.0	1.0	1	0	1	17.0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
142554050f8fc468df4ec926b72c9925	943200.0	0	3.0	0.0	1	0	1	252.0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
fdb0bc8d68fac0949539a61bc11ddfee	576000.0	0	12.0	1.0	0	0	0	0.0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
01773d0d1f45a3e016edf78be82e6485	835200.0	1	2.0	0.0	0	0	1	541.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
63ff05fc5d4377452e1ec5903e1597b1	72000.0	0	2.0	1.0	0	0	0	10.0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
91672e71f45fbe3d8e135cd5af7ee8ec	489600.0	1	8.0	1.0	0	0	1	369.0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0
265bc5a1f30a153732b00d33eb53d901	36000.0	1	13.0	0.0	1	0	0	2.0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
9a6d92acb7e7d9d85ced51c6b96132d1	57600.0	1	5.0	1.0	0	0	1	134.0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
bc20e9c5c54a2123e4d222a3e07f84e5	108000.0	1	11.0	0.0	1	0	1	13.0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
1b4ad41254bf35e9545ad3334507c589	7200.0	1	2.0	1.0	0	0	1	484.0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0
1ffdb9202f9d4599dee15c1b6fa411d5	43200.0	1	2.0	1.0	0	0	0	2.0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
03984da5f3de9cc379516b8d0315acac	50400.0	1	1.0	0.0	1	0	0	0.0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
be4bb7251fc5785f2fd60e306546996f	7200.0	0	4.0	0.0	1	0	1	125.0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0
e0d64bdb78a7d466c9753f70578a3fc4	72000.0	0	23.0	0.0	0	0	0	4.0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
4d1644adf40ad24c1c35be133d7d3421	72000.0	0	1.0	0.0	0	0	1	282.0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
4e6220604978ac9dd131dc8019226725	72000.0	1	1.0	1.0	1	0	0	0.0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
92b09885f4c444023fbee0193a114641	14400.0	0	8.0	1.0	0	0	0	0.0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1a4b8e8db4eb76b38a6ef81f4b099347	86400.0	1	11.0	0.0	0	0	0	12.0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
18f83b2c11f61a308460ac46076fd56f	79200.0	0	1.0	0.0	0	0	0	0.0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
1f80f53cf094c81dead90efe5b2087d2	50400.0	1	9.0	0.0	1	0	0	5.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0
198789d976d39f3f06c46c9dae68f5c5	302400.0	0	13.0	0.0	1	0	1	32.0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
8c4a4b8313b944fea4eebdee142e3a48	93600.0	0	10.0	1.0	0	0	0	5.0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0
b66ea20fd71fb1715ccdb6d6c73eb6a3	21600.0	0	4.0	0.0	0	0	0	1.0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0
d1c6de1e4954ed360f1560da3320346e	72000.0	0	4.0	1.0	0	0	1	306.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
4bc125bdf8d7362f1f9783859aa3c8cb	223200.0	0	3.0	0.0	1	0	0	1.0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
af8dac0ca6e9538b9848305ecf888f70	72000.0	0	10.0	1.0	0	0	1	9.0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
88abc1c47250c9f1aa28f05f0cc18038	36000.0	1	19.0	1.0	1	0	0	7.0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
0fe05e68a336095e4fd47755459fa70b	165600.0	1	5.0	0.0	1	0	0	1.0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
46bef3caad7d1c72405e0c84b1ec83c2	72000.0	0	12.0	0.0	0	0	0	0.0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
eec22f5bf2454d8959e61cbe7b52f67d	108000.0	1	18.0	0.0	0	0	0	3.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
39e4bdd8084708045845a44e5f92a83f	108000.0	0	20.0	0.0	0	0	1	12.0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
fdd8d46ce54d9e711918c30ddd539f47	43200.0	1	11.0	0.0	1	0	1	22.0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
6f69df5a801890965488575ccad1f25f	720000.0	1	7.0	0.0	0	0	0	2.0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0
acdc62468ec49b2f4c79793fc4750772	21600.0	1	20.0	0.0	0	0	0	1.0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
d70aec6457a527c77d2745f85accf7a7	21600.0	1	10.0	0.0	1	0	1	24.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
5e8a4a397828e2fa90733bb8725dabef	7200.0	1	11.0	1.0	0	0	0	1.0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0
29eeaa3a56ecd3518abdd7546ea494ca	50400.0	0	8.0	0.0	0	0	0	5.0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
3147267b4eb5c2fc509dbec5ccbc4e53	144000.0	1	11.0	0.0	0	0	0	6.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
00b448ec79762be1db5c8dec29058643	72000.0	1	19.0	0.0	1	0	1	10.0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
eeab49da350c4f36b1d8fbe64116af21	36000.0	1	6.0	1.0	0	0	0	0.0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
0a5eecd2da02028984ebfbd3a2b7b3dc	14400.0	0	20.0	1.0	0	0	0	6.0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
7c9d728a2797db13b7592da9996b10ac	36000.0	0	1.0	1.0	0	1	0	0.0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
57df1a41925cdc5e0f571ceb3e8a31ad	72000.0	1	10.0	0.0	1	0	0	0.0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
f2d4ae41ca65b43a9814d19313d250da	7200.0	1	2.0	0.0	0	0	1	38.0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
4bbb7a71f981a41a72d5278e28ea7786	144000.0	1	1.0	1.0	0	0	0	0.0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
ce8725dd81d3a74c943a6c56fba6251b	108000.0	1	11.0	0.0	1	0	1	221.0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
409ee18d670f53793340fbffc6fc26cd	345600.0	1	1.0	1.0	0	0	0	0.0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
21d07ef09c62daf5bcd3f2e13c632258	21600.0	1	6.0	0.0	0	0	0	1.0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
aa020a2f7bf9fd5d7f32a4dc7f048a11	14400.0	0	16.0	0.0	0	0	0	4.0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
7946292cb4a62fa37dc25a27ce8e00df	360000.0	1	9.0	1.0	0	0	0	0.0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
017dbca1c93f0ca38f480879b5d098f9	21600.0	0	8.0	1.0	0	0	0	1.0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
e7c63414a80722d72c2451c400ddaf4e	72000.0	0	7.0	0.0	0	0	0	1.0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
066f6da97a4e76bca6e4eb977d0d38de	100800.0	1	16.0	0.0	1	0	1	43.0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
86a9b0c637c0154ce27a5144205c19b7	21600.0	1	17.0	0.0	1	0	0	1.0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
00adebeab1ee69b90a32016ee36c6ade	72000.0	1	10.0	1.0	0	0	0	6.0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
0cf7f62553c173840de13ef8f28d9526	36000.0	0	1.0	1.0	0	0	0	0.0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
083ceafc0ac804b8d0d9501b4269cfab	1152000.0	1	16.0	1.0	0	0	0	4.0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
5bcdd7584c2caeeead3baf2c993620fa	57600.0	0	10.0	1.0	0	0	1	15.0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
e1cb4b4464ed88c32b66a09400a24da5	21600.0	0	7.0	0.0	0	0	0	0.0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
e077d4123eca25cacdbef570151aecc9	36000.0	0	6.0	1.0	0	0	0	0.0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
efac10c1c6e19582d39cd9f9c663ba86	72000.0	1	3.0	0.0	0	0	0	2.0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
e8eead198bd0bc343b5ebff1a48ad13a	144000.0	1	8.0	0.0	0	0	0	3.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
0e77040bc3c0b8bc0d5fc66b08633651	21600.0	0	17.0	0.0	0	0	1	184.0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
6d84e4dfff7c619bd1885838b52486d7	43200.0	0	1.0	0.0	0	0	0	1.0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0
64ef4cb87c840e7a61bdd9b5bd83485a	7200.0	1	13.0	1.0	0	0	0	3.0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
842c6bd1ff2699a64a9ca2683a4a72a2	7200.0	1	14.0	0.0	1	0	0	2.0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
